Genes	Podocytes	Glomes	Kidney
XLOC_000689	0	0.140577	0.511704
XLOC_000690	0	0	0
XLOC_000691	0	0	0
XLOC_000692	1.21617	0.128329	0.354085
XLOC_000693	14.3196	2.22396	3.17352
XLOC_000694	12.143	73.5233	251.583
XLOC_000695	0	0	0
XLOC_000696	0	0.01695	0
XLOC_000697	11.0553	12.7116	8.59719
XLOC_000698	11.715	11.385	7.69129
XLOC_000699	0	0	0
XLOC_000700	0	0.0589573	0.964987
XLOC_000701	6.15137	8.28025	10.4588
XLOC_000702	0	0	0
XLOC_000703	0	0	0
XLOC_000704	0.089799	0.42008	0.0993577
XLOC_000705	48.3345	47.5015	55.38
XLOC_000706	0	0.375055	0
XLOC_000707	1.06332	0.250683	0
XLOC_000708	3655.6	1391.86	15.6821
XLOC_000709	0	0.175874	0
XLOC_000710	0.452147	1.81043	1.68923
XLOC_000711	0.148558	0.0447565	0
XLOC_000712	0	0.113822	0.392247
XLOC_000713	0	0.003533	0.0111643
XLOC_000714	9.84383	19.5248	10.6167
XLOC_000715	5.75602	4.90773	1.65001
XLOC_000716	0	0	0
XLOC_000717	0.010633	0.220769	0
XLOC_000718	0.146084	2.93422	0
XLOC_000719	0	0.210508	0
XLOC_000720	0.026481	0.607641	0.118278
XLOC_000721	0	0	0
XLOC_000722	14.9577	9.74626	9.9046
XLOC_000723	0.792474	1.72553	0.941343
XLOC_000724	0	0	0
XLOC_000725	0	0	0
XLOC_000726	10.6153	20.0913	4.13521
XLOC_000727	11.9547	6.02433	9.85693
XLOC_000728	0.243682	0.481076	0.405487
XLOC_000729	0.186299	0.300051	0.421867
XLOC_000730	0	0	0
XLOC_000731	0.005345	0.052749	0.0527512
XLOC_000732	0	0.0442055	0.0816407
XLOC_000733	0	0.018456	0
XLOC_000734	1.25025	4.07123	1.63736
XLOC_000735	1.39453	3.11858	1.62155
XLOC_000736	1.51489	4.57235	1.67233
XLOC_000737	0	0.269269	0.16908
XLOC_000738	0	0	0
XLOC_000739	37.4511	36.0256	42.2668
XLOC_000740	0.032918	0.0825838	0.069811
XLOC_000741	0	0.099868	0.166899
XLOC_000742	1.59202	1.83424	2.04679
XLOC_000743	0	0	0
XLOC_000744	0	0	0
XLOC_000745	0	0	0
XLOC_000746	0	0.076835	0
XLOC_000747	0.011984	0.153759	0.17196
XLOC_000748	0.047631	0.617199	0.519663
XLOC_000749	0	0	0
XLOC_000750	67.1186	23.9449	15.539
XLOC_000751	0.131462	0.159402	0.491243
XLOC_000752	0	0	0
XLOC_000753	0	0.00348217	0
XLOC_000754	0	0	0
XLOC_000755	0	0	0
XLOC_000756	20.9405	13.5043	10.2305
XLOC_000757	11.2581	12.3754	12.34
XLOC_000758	10.966	7.87647	16.4599
XLOC_000759	3.96735	3.72665	6.01414
XLOC_000760	6.52655	7.938	13.9227
XLOC_000761	0.151505	1.12759	1.32457
XLOC_000762	0	1.08627	3.71379
XLOC_000763	0.041207	0.601523	1.1271
XLOC_000764	0.006904	0.713137	1.22892
XLOC_000765	0	0.0233175	0
XLOC_000766	0	0	0
XLOC_000767	0	0	0
XLOC_000768	0	0	0
XLOC_000769	0	0.0051905	0
XLOC_000770	93.3494	82.1382	228.292
XLOC_000771	0.931389	2.63763	4.64577
XLOC_000772	0.061165	0.204071	0.559624
XLOC_000773	0.0255	0	0.134472
XLOC_000774	0.026186	0.00637967	0.0845682
XLOC_000775	0	0.178927	0
XLOC_000776	0.201255	0.203437	0
XLOC_000777	0.052528	0.0274963	0.019077
XLOC_000778	0.082034	0.150524	0.095013
XLOC_000779	0	0	0
XLOC_000780	2.11849	0.0102722	0
XLOC_000781	0	0	0
XLOC_000782	0	0	0
XLOC_000783	73.8164	42.6753	19.4277
XLOC_000784	0	0	0
XLOC_000785	0.106626	0.0142305	0
XLOC_000786	30.5147	18.8911	27.4872
XLOC_000787	5.56027	34.3888	52.9537
XLOC_000788	0	0	0
XLOC_000789	2.71619	0.38868	0.358005
XLOC_000790	2.14919	8.92251	20.7602
XLOC_000791	0	0.551777	10.5568
XLOC_000792	0.054448	0.119016	0.211678
XLOC_000793	0	0.14736	0
XLOC_000794	1.59355	0.139869	0.544744
XLOC_000795	0	0.0198453	0.0140833
XLOC_000796	0.099636	0.170539	0.351478
XLOC_000797	0	0.230156	1.87173
XLOC_000798	0	0.263149	1.51253
XLOC_000799	0	0	0.264117
XLOC_000800	0	0	0.119871
XLOC_000801	0	0.168617	0.0501105
XLOC_000802	2.83514	3.1245	2.40031
XLOC_000803	0.042202	0.198792	0.157072
XLOC_000804	5.07601	9.08668	14.4667
XLOC_000805	0.536022	1.71029	1.41996
XLOC_000806	16.1549	17.2458	8.6938
XLOC_000807	8.54783	10.7578	4.21319
XLOC_000808	1.03153	0.448052	2.26106
XLOC_000809	1.94427	3.2724	11.4646
XLOC_000810	27.7465	29.6272	20.2594
XLOC_000811	0	0	0
XLOC_000812	0	0.0356163	0.0788848
XLOC_000813	0	0.39639	0
XLOC_000814	0	0	0
XLOC_000815	69.9014	53.7678	82.7764
XLOC_000816	34.5974	25.1211	43.059
XLOC_000817	67.2927	69.2388	79.3496
XLOC_000818	0.072873	0.562873	0.695987
XLOC_000819	0	0	0
XLOC_000820	5.10206	5.21681	5.38611
XLOC_000821	0	0	0
XLOC_000822	11.0712	7.40117	6.07652
XLOC_000823	1.19722	0.0201725	0.288394
XLOC_000824	0.443388	0.575709	1.49318
XLOC_000825	48.7761	81.5296	33.6541
XLOC_000826	0	0.476189	0.149322
XLOC_000827	0	0	0
XLOC_000828	0	0	0
XLOC_000829	0	0.071067	0.00995825
XLOC_000830	0	0.615183	0.0774755
XLOC_000831	0	0	0
XLOC_000832	0	0	0
XLOC_000833	0	0	0
XLOC_000834	0	0	0
XLOC_000835	0	0	0
XLOC_000836	0	0	0
XLOC_000837	0	21.2738	62.8694
XLOC_000838	0	0	0
XLOC_000839	0	0.0941047	0
XLOC_000840	0	0	0
XLOC_000841	0	0	0
XLOC_000842	0	0	0
XLOC_000843	0.10724	0.959784	0.72196
XLOC_000844	0.1001	0.699859	0.898586
XLOC_000845	2.90615	3.01356	5.63064
XLOC_000846	0.644104	0.455163	0.180329
XLOC_000847	0	0.0745335	0.125878
XLOC_000848	0	0.0057555	0
XLOC_000849	0.107594	0.0484833	0.615147
XLOC_000850	0.71988	4.09421	1.21507
XLOC_000851	56.5662	30.6964	51.1178
XLOC_000852	0.27693	0.318856	0.469332
XLOC_000853	4.50426	3.05462	4.6049
XLOC_000854	24.2028	15.3947	9.08917
XLOC_000855	7.16913	12.9759	8.68826
XLOC_000856	43.9662	49.0382	36.7782
XLOC_000857	0.612929	1.997	0.969813
XLOC_000858	0	0.0125067	0.405002
XLOC_000859	0.042499	17.8008	3.04927
XLOC_000860	0.049075	19.0273	2.68593
XLOC_000861	0.093369	16.786	3.07654
XLOC_000862	6.75721	8.14483	8.24093
XLOC_000863	0.096603	0.270954	0.258121
XLOC_000864	0.053639	0.0436715	0
XLOC_000865	1.79347	1.61541	1.11754
XLOC_000866	32.2643	12.679	5.68528
XLOC_000867	0	0.0001835	0
XLOC_000868	0	0	0
XLOC_000869	0	0	0
XLOC_000870	18.9284	11.4905	10.6276
XLOC_000871	0.79531	2.08971	1.19931
XLOC_000872	0	0.000816667	0
XLOC_000873	0	0	0
XLOC_000874	0	0	0
XLOC_000875	27.1494	16.4688	39.8061
XLOC_000876	0	0.287302	0.879042
XLOC_000877	1.1295	0.278141	0.14283
XLOC_000878	0	0	0.034646
XLOC_000879	0.058931	1.81012	0.617383
XLOC_000880	0.020407	0.674223	0.253083
XLOC_000881	0	0	0
XLOC_000882	0	0	0.0187772
XLOC_000883	0	0.0183642	0.166026
XLOC_000884	0	0	0
XLOC_000885	0.007555	0.00826783	0
XLOC_000886	0	0.064956	0
XLOC_000887	0	0.162072	0
XLOC_000888	1.09191	2.71171	1.16557
XLOC_000889	0.032298	0.544907	0.22899
XLOC_000890	0.370919	0.0333048	0.159772
XLOC_000891	9.792	6.4913	3.47938
XLOC_000892	0.361744	0.722438	0.161892
XLOC_000893	0.052015	0.0827552	0
XLOC_000894	0	0.0089595	0
XLOC_000895	0	0.0307375	0.0412215
XLOC_000896	0	0	0
XLOC_000897	0	0	0
XLOC_000898	6.05656	2.37824	0.674995
XLOC_000899	0	0	0
XLOC_000900	0	0.0398242	0
XLOC_000901	0	0	0
XLOC_000902	0	0.024128	0
XLOC_000903	0.052701	0.0903927	1.35801
XLOC_000904	0	0.237655	1.39563
XLOC_000905	0	0.617768	0.87742
XLOC_000906	0	0	0
XLOC_000907	0	0	0
XLOC_000908	0	0	0
XLOC_000909	16.4675	15.7644	9.50778
XLOC_000910	0	0.016589	0
XLOC_000911	0.052566	0.121868	0.125752
XLOC_000912	20.2337	59.0959	171.795
XLOC_000913	40.245	25.4154	26.5935
XLOC_000914	0	0	0
XLOC_000915	0	0	0
XLOC_000916	0	0	0
XLOC_000917	0	0	0
XLOC_000918	0	0	0
XLOC_000919	0.039766	0.0431475	0
XLOC_000920	0.294278	0.374933	0.390054
XLOC_000921	0	0	0
XLOC_000922	0	0.0190152	0
XLOC_000923	6.44507	13.4708	9.7503
XLOC_000924	1.72466	4.79928	3.00306
XLOC_000925	0.015333	0.0378627	0.039709
XLOC_000926	0.08336	9.04945	15.8115
XLOC_000927	0.00878	1.1409	2.36756
XLOC_000928	0	0	0
XLOC_000929	0	0	0
XLOC_000930	0	0.00559433	0.015891
XLOC_000931	39.5651	32.9975	6.95617
XLOC_000932	2.91411	4.45948	1.07762
XLOC_000933	0.19539	0.6899	0.25412
XLOC_000934	0	0	0
XLOC_000935	0	0	0.080524
XLOC_000936	0	0	0
XLOC_000937	0	0	0
XLOC_000938	14.3408	14.4491	13.1881
XLOC_000939	0	0	0
XLOC_000940	0	0.0180745	0
XLOC_000941	0	0.73833	0.543908
XLOC_000942	7.47197	0	0.0512095
XLOC_000943	0	0	0
XLOC_000944	7.47341	6.15447	4.50143
XLOC_000945	1.41484	2.36444	0.650313
XLOC_000946	0.308345	0.745611	0.145062
XLOC_000947	0.019354	0.00358717	0
XLOC_000948	2.3249	4.34453	4.7416
XLOC_000949	0.236715	0.984068	0.824817
XLOC_000950	6.13091	18.7758	40.5226
XLOC_000951	0.094206	0.875441	1.05617
XLOC_000952	0	0	0
XLOC_000953	0	0.00684867	0
XLOC_000954	1.64402	1.26274	4.31921
XLOC_000955	0	0	0
XLOC_000956	0.264536	0.0421645	0
XLOC_000957	0	0	0
XLOC_000958	0	0	0
XLOC_000959	0	0	0.140624
XLOC_000960	0	0.350805	0.585313
XLOC_000961	0	0.195277	0.535582
XLOC_000962	0	0	0
XLOC_000963	0	0.0594838	1.37506
XLOC_000964	0	0.00537	0
XLOC_000965	0.000599	0	0.000748
XLOC_000966	0.099677	4.07304	1.55554
XLOC_000967	0.110774	4.53174	1.83932
XLOC_000968	0.044356	3.07485	1.15932
XLOC_000969	0.023955	2.78575	1.32043
XLOC_000970	0.040219	0.333786	0.172892
XLOC_000971	22.4561	26.8673	16.1605
XLOC_000972	1.63125	10.851	3.74819
XLOC_000973	0.934344	7.31792	2.43595
XLOC_000974	0.065712	0.764788	0.409795
XLOC_000975	0.33442	1.09607	0.848597
XLOC_000976	0.019147	0.0201838	0.035514
XLOC_000977	1.80514	0.157723	0.0557155
XLOC_000978	0.191068	0.0709322	0.0456615
XLOC_000979	0.12893	0.0650247	0.0267063
XLOC_000980	0.072573	0.0308037	0
XLOC_000981	0.070547	0.0562543	0.0266355
XLOC_000982	0.155509	0.0655812	0.0433873
XLOC_000983	0.214545	0.0732703	0.0134418
XLOC_000984	0	0	0
XLOC_000985	0	0.00771917	0.0338675
XLOC_000986	0.007716	0.0642942	0
XLOC_000987	18.0309	27.1515	25.3507
XLOC_000988	0.6897	1.09149	0.777806
XLOC_000989	0	0	0
XLOC_000990	0.010022	0	0.010919
XLOC_000991	0	0	0
XLOC_000992	0	0.00141233	0
XLOC_000993	3.55787	4.37087	4.57047
XLOC_000994	0	0	0
XLOC_000995	0.706303	0.180394	0.207335
XLOC_000996	0.530144	0.0886358	0.115981
XLOC_000997	0.349776	0	0.107079
XLOC_000998	0.282114	0.0758575	0.0607785
XLOC_000999	0.067117	0.577936	0.524417
XLOC_001000	2.24196	0.0642925	0
XLOC_001001	0	0	0.0210588
XLOC_001002	0	0.0032135	0
XLOC_001003	0.006054	0.00225683	0
XLOC_001004	0	0	0
XLOC_001005	0.014714	0.0107142	0.0415973
XLOC_001006	0	0.007545	0
XLOC_001007	0.458534	9.0403	1.27806
XLOC_001008	0	0	0
XLOC_001009	8.91828	9.55351	8.54511
XLOC_001010	0.472471	0.521775	0
XLOC_001011	5.13799	4.64983	9.47415
XLOC_001012	36.1656	24.7515	33.9902
XLOC_001013	16.2395	14.2012	15.8133
XLOC_001014	0	0	0
XLOC_001015	5.37558	14.6002	20.2826
XLOC_001016	0.900841	2.45601	2.44583
XLOC_001017	0.72073	5.45122	5.12881
XLOC_001018	0	0.00573317	0
XLOC_001019	0	0	0
XLOC_001020	0	0	0
XLOC_001021	0	0	0
XLOC_001022	0	0.00444067	0
XLOC_001023	1.2999	0.191811	0
XLOC_001024	0	0	0
XLOC_001025	0	0	0
XLOC_001026	0	0.0147667	0
XLOC_001027	0.533997	2.4321	1.40518
XLOC_001028	0.744778	1.91001	1.21439
XLOC_001029	0.488512	3.15379	2.03743
XLOC_001030	0.246596	1.66375	1.76077
XLOC_001031	0.271825	2.16161	1.92021
XLOC_001032	0.461242	3.85918	3.21519
XLOC_001033	0.714653	3.52817	2.45984
XLOC_001034	47.4342	39.8978	49.9817
XLOC_001035	5.82558	23.8393	55.9003
XLOC_001036	1.05564	9.5632	16.9246
XLOC_001037	0	0	0
XLOC_001038	0	0.00714783	0
XLOC_001039	0.097478	0.129804	0
XLOC_001040	23.9408	22.4981	12.0769
XLOC_001041	151.703	101.509	132.098
XLOC_001042	0.64326	0.614579	0
XLOC_001043	0	0.0287598	0.008545
XLOC_001044	8.41993	4.46576	4.78534
XLOC_001045	8.94305	8.35056	8.07541
XLOC_001046	23.6954	12.4611	15.2734
XLOC_001047	0	0.103775	0.0606537
XLOC_001048	0.089957	0.45527	0.297266
XLOC_001049	0	0	0
XLOC_001050	0	0	0
XLOC_001051	0	0	0
XLOC_001052	4.69222	6.58101	2.27536
XLOC_001053	0.012483	0.41743	1.4747
XLOC_001054	0.338084	18.9432	52.1031
XLOC_001055	0.736639	24.6333	64.808
XLOC_001056	0	0	0
XLOC_001057	0	0.0362967	0.0196538
XLOC_001058	5.88569	6.15611	2.65272
XLOC_001059	0	0.010204	0
XLOC_001060	0	1.86373	10.0375
XLOC_001061	0	0.404243	0.0322877
XLOC_001062	0	0.977043	0.0087115
XLOC_001063	0	2.1069	0.0290718
XLOC_001064	0	0	0
XLOC_001065	0.000733	0.0282275	0
XLOC_001066	5.46998	2.66821	3.74726
XLOC_001067	0	0	0.0380607
XLOC_001068	5.56231	8.44692	9.16961
XLOC_001069	18.0988	10.829	25.7213
XLOC_001070	0.011797	1.40947	1.66868
XLOC_001071	959.526	2416.48	6658.04
XLOC_001072	1670.37	4420.1	12419.9
XLOC_001073	2559.73	6812.08	17975.5
XLOC_001074	0.493456	0.31501	0.281448
XLOC_001075	0	0	0
XLOC_001076	0	0	0
XLOC_001077	0	0	0
XLOC_001078	0	0.00517683	0.029763
XLOC_001079	0	0	0
XLOC_001080	0.00317	0.00208817	0.0499845
XLOC_001081	0	0	0.0311383
XLOC_001082	0	0.00321217	0.0417552
XLOC_001083	0	0.00226133	0.0724758
XLOC_001084	0	0.00683617	0.0217635
XLOC_001085	0	0.001386	0.0302287
XLOC_001086	0	0.0110335	0.0648675
XLOC_001087	0	0.00611833	0.053092
XLOC_001088	0	0.006983	0.0809783
XLOC_001089	0	0.00436717	0.0606118
XLOC_001090	0	0	0.058281
XLOC_001091	0	0.0024285	0.031378
XLOC_001092	0	0.00345067	0.0947815
XLOC_001093	0.005902	0.00407783	0.032638
XLOC_001094	0	0.0102843	0.079465
XLOC_001095	0	0.0290788	0.0519725
XLOC_001096	0	0.0207628	0
XLOC_001097	3.73554	1.54511	1.79981
XLOC_001098	0	0	0
XLOC_001099	12.7164	15.671	11.5927
XLOC_001100	0.719427	2.03344	1.55108
XLOC_001101	1.55859	2.92493	1.93331
XLOC_001102	11.0753	8.01028	10.8928
XLOC_001103	0	0	0
XLOC_001104	0.011683	0.032015	0.0139135
XLOC_001105	0.004273	0.008093	0
XLOC_001106	0	0	0
XLOC_001107	0.143333	0.512904	0.328549
XLOC_001108	0	0.0567225	0.107311
XLOC_001109	0	0.164462	0.235741
XLOC_001110	0	0.0448585	0.32279
XLOC_001111	10.2152	11.9306	8.96303
XLOC_001112	0	0	0
XLOC_001113	0	0	0.052068
XLOC_001114	0	0.020359	0.0619538
XLOC_001115	0	0.0730308	0.443736
XLOC_001116	0	0.00986033	0.044052
XLOC_001117	0	0	0
XLOC_001118	0.052533	0.156226	0.0477252
XLOC_001119	0.125153	1.33731	0.378816
XLOC_001120	7.09097	7.01232	5.36794
XLOC_001121	0.062349	0.0366025	0
XLOC_001122	0	0.08312	0.0425997
XLOC_001123	0	0	0
XLOC_001124	0	0	0
XLOC_001125	0.790208	2.8107	0.576141
XLOC_001126	45.9412	54.2515	27.2469
XLOC_001127	2.77968	1.26394	0.760812
XLOC_001128	0	0	0
XLOC_001129	0	0	0
XLOC_001130	0	0	0
XLOC_001131	0	0	0
XLOC_001132	0	0	0
XLOC_001133	37.8383	28.1197	21.5383
XLOC_001134	0.214574	0.86011	0.564316
XLOC_001135	29.8718	27.1087	20.3055
XLOC_001136	9.62413	8.9535	10.7949
XLOC_001137	0	0	0
XLOC_001138	2.14515	2.98965	1.63382
XLOC_001139	3.69913	5.89056	3.13971
XLOC_001140	0.023643	0	0.032955
XLOC_001141	33.0206	46.5977	50.8309
XLOC_001142	0	0	0
XLOC_001143	0	0	0
XLOC_001144	0.639244	1.89456	1.33471
XLOC_001145	0.623896	4.25567	2.01405
XLOC_001146	0.619318	4.58893	1.63323
XLOC_001147	0	0	0
XLOC_001148	0	0	0
XLOC_001149	0	0	0
XLOC_001150	0	0	0
XLOC_001151	30.7732	24.7186	35.579
XLOC_001152	0.197131	0.47502	0.276737
XLOC_001153	0.42288	0.536575	0.245164
XLOC_001154	1.5564	1.5234	0.805293
XLOC_001155	8.70796	2.62487	1.06227
XLOC_001156	0.105494	0.268671	0.0659067
XLOC_001157	10.9276	9.83129	6.12529
XLOC_001158	5.90842	5.70995	2.94898
XLOC_001159	0	0	0
XLOC_001160	21.6683	12.5172	12.2648
XLOC_001161	2.84411	4.401	3.34317
XLOC_001162	1.11206	4.46641	3.34162
XLOC_001163	0.722224	3.01069	2.88905
XLOC_001164	1.26338	1.32809	0.217658
XLOC_001165	1.95131	1.68699	0.339423
XLOC_001166	0	0	0
XLOC_001167	0.01289	0.00527083	0.0028195
XLOC_001168	0	0.207853	0.15502
XLOC_001169	3.56963	4.11762	8.27175
XLOC_001170	3.7579	0.162869	0.113611
XLOC_001171	0	0.0347307	0
XLOC_001172	0	0	0
XLOC_001173	0	0	0.0217777
XLOC_001174	0	0.0822223	0
XLOC_001175	0	0	0
XLOC_001176	0	0.00412717	0
XLOC_001177	0	0.0717107	0
XLOC_001178	0	0	0
XLOC_001179	0	0.001393	0
XLOC_001180	0	0	0
XLOC_001181	0	0	0
XLOC_001182	0.269716	3.52098	10.5823
XLOC_001183	0.002591	0.77177	2.97992
XLOC_001184	7.22819	15.2977	15.0016
XLOC_001185	0.034185	2.57364	1.60106
XLOC_001186	2.35373	1.16319	0.0118718
XLOC_001187	0.776636	1.47468	1.12994
XLOC_001188	0.312888	1.33309	1.64839
XLOC_001189	9.04433	9.27587	14.527
XLOC_001190	0	0	0
XLOC_001191	8.81538	7.52998	6.05814
XLOC_001192	0	0	0
XLOC_001193	0.023571	1.01664	0.435755
XLOC_001194	0.943981	7.46215	20.5726
XLOC_001195	0	0.001732	0
XLOC_001196	4.64415	2.89443	1.78883
XLOC_001197	0.102365	0.0728415	0.00733625
XLOC_001198	0.011018	0	0
XLOC_001199	13.5608	9.18639	2.90254
XLOC_001200	0	0	0
XLOC_001201	0	0	0
XLOC_001202	0	0	0
XLOC_001203	0	0	0
XLOC_001204	3.57647	14.8725	23.7447
XLOC_001205	0.020948	1.83189	1.77072
XLOC_001206	0	0.0122358	0
XLOC_001207	0	0.21222	0
XLOC_001208	2.24664	74.8871	16.1062
XLOC_001209	0.769323	14.7249	2.62575
XLOC_001210	0	2.45935	0.607813
XLOC_001211	0.016729	2.4871	0.574273
XLOC_001212	0	2.65146	0.62359
XLOC_001213	0.560398	0.250115	0.404675
XLOC_001214	25.2346	43.6161	69.1925
XLOC_001215	88.1691	26.2819	16.8987
XLOC_001216	0.021811	0	0
XLOC_001217	0.078637	0.260094	0.158867
XLOC_001218	0.110597	0.25383	0.190956
XLOC_001219	10.4765	14.7639	9.52903
XLOC_001220	0.109283	0.576802	0.244187
XLOC_001221	2.42883	4.91962	3.49613
XLOC_001222	0.863827	1.29988	1.49259
XLOC_001223	0.212608	0.136487	0
XLOC_001224	17.7423	10.7819	13.5063
XLOC_001225	0	0	0
XLOC_001226	3.16645	67.3722	5.10743
XLOC_001227	0	0.511404	0.154273
XLOC_001228	11.3355	8.1881	9.83703
XLOC_001229	0	0	0
XLOC_001230	2.0762	3.48073	7.56468
XLOC_001231	0.149862	0.660039	1.24788
XLOC_001232	20.0232	39.3326	10.6431
XLOC_001233	1.38662	6.47661	1.1459
XLOC_001234	0.921765	11.7266	2.2881
XLOC_001235	104.772	70.6667	50.8497
XLOC_001236	0.568645	0.544645	0.494388
XLOC_001237	1.24504	2.97451	0.640351
XLOC_001238	0.370523	0.970009	0.164493
XLOC_001239	0	0	0.0893625
XLOC_001240	0	0	0
XLOC_001241	31.6347	2.26067	0.129191
XLOC_001242	0	0	0
XLOC_001243	0	0.0252888	0
XLOC_001244	16.5017	9.6304	7.95452
XLOC_001245	1.82985	0.489373	0
XLOC_001246	0.008321	0.017666	0.0113087
XLOC_001247	0	0	0
XLOC_001248	0.166211	0.0469267	0
XLOC_001249	1.47929	0.836035	0.861287
XLOC_001250	0.585285	0.252765	0.186046
XLOC_001251	0.699994	0.186123	0.701451
XLOC_001252	0.039821	0.33077	0.105624
XLOC_001253	76.6275	56.9216	37.9905
XLOC_001254	8.72845	5.97757	6.18436
XLOC_001255	8.07662	5.08682	4.8528
XLOC_001256	15.7569	12.428	20.1725
XLOC_001257	0.089553	0.212575	0.272684
XLOC_001258	0.614748	0.124018	0.941287
XLOC_001259	0.224122	0.12345	0.0242697
XLOC_001260	0.033044	0.305036	0.0404023
XLOC_001261	59.2106	61.531	64.9724
XLOC_001262	0	0	0
XLOC_001263	0	0	0
XLOC_001264	7.1541	18.6391	21.8203
XLOC_001265	0.023234	0.410128	0.418144
XLOC_001266	0	0	0
XLOC_001267	0	0	0
XLOC_001268	0	0	0
XLOC_001269	0	0	0
XLOC_001270	77.0451	36.6182	42.818
XLOC_001271	0.940467	2.44676	2.0582
XLOC_001272	0.807376	0.836057	0.464425
XLOC_001273	0.050742	0.560368	0.103667
XLOC_001274	0.001174	0.142038	0
XLOC_001275	0	0.166308	0
XLOC_001276	0.026591	0.0567163	0
XLOC_001277	0	0.0261808	0
XLOC_001278	0	0	0
XLOC_001279	2.99898	2.78858	2.44664
XLOC_001280	0.36056	3.40886	1.1477
XLOC_001281	1.62038	7.85962	1.19236
XLOC_001282	0	0.005549	0
XLOC_001283	0	0	0
XLOC_001284	0	0	0
XLOC_001285	0.094561	0.018907	0
XLOC_001286	0.064354	0	0
XLOC_001287	0	0	0
XLOC_001288	0	0.0456177	0.185975
XLOC_001289	0.004863	0.0318943	0.0386097
XLOC_001290	0	0.0110272	0.053216
XLOC_001291	0.264869	1.4448	10.6916
XLOC_001292	6.33138	14.2332	8.93421
XLOC_001293	37.1341	45.4715	84.1207
XLOC_001294	0	0	0
XLOC_001295	0	0	0
XLOC_001296	0	0	0
XLOC_001297	4.9684	10.1592	16.8351
XLOC_001298	7.05126	19.0556	5.04269
XLOC_001299	0	0.012468	0
XLOC_001300	0.158714	0.266778	0.261261
XLOC_001301	0.168556	0.311047	0.17138
XLOC_001302	13.4735	8.09854	6.09094
XLOC_001303	0.226023	1.27496	1.21267
XLOC_001304	0.040221	0.156318	0.334433
XLOC_001305	10.0808	7.33783	7.94602
XLOC_001306	6.05904	7.86377	3.02134
XLOC_001307	0	0	0
XLOC_001308	0	0	0
XLOC_001309	0	0.00401233	0
XLOC_001310	8.46348	13.8155	23.2643
XLOC_001311	0.880962	2.84433	4.3548
XLOC_001312	1.16436	4.99154	7.04934
XLOC_001313	0	0	9.67456
XLOC_001314	1.80358	5.48824	9.806
XLOC_001315	0.069689	0.412266	0.570036
XLOC_001316	13.3883	31.3832	111.352
XLOC_001317	0	0	0
XLOC_001318	5.86763	3.24055	4.91452
XLOC_001319	19.793	7.72186	8.11706
XLOC_001320	0	0.0542457	0.409623
XLOC_001321	0.084294	0.0296835	0.913092
XLOC_001322	0.010342	0.11876	0.548191
XLOC_001323	0.087767	0.093419	0.956499
XLOC_001324	0.196913	0.393533	2.29977
XLOC_001325	0.052488	0.0674587	0.365903
XLOC_001326	0.550711	0.845462	2.57578
XLOC_001327	0.035184	0.220542	0.143573
XLOC_001328	4.74815	1.64526	1.80666
XLOC_001329	0.205103	0.361428	0.243254
XLOC_001330	0.392058	0.585201	0.726016
XLOC_001331	0	0.003397	0
XLOC_001332	0	0.0013665	0
XLOC_001333	0	0	0
XLOC_001334	0	0	0
XLOC_001335	0	0	0
XLOC_001336	0	0	0
XLOC_001337	0.07246	0	0
XLOC_001338	12.3681	747.771	135.641
XLOC_001339	0	0.0353193	0.0183995
XLOC_001340	0	0	0
XLOC_001341	0.011713	0.0734535	0.0237332
XLOC_001342	0	0.204517	0.0376965
XLOC_001343	0	0.544657	0.0278635
XLOC_001344	2.89687	234.82	248.73
XLOC_001345	31.9663	44.6576	46.8023
XLOC_001346	0.71656	1.04395	0.243615
XLOC_001347	28.9102	22.5714	7.7176
XLOC_001348	0.06496	0.0719693	0.534516
XLOC_001349	9.02446	8.30654	7.57057
XLOC_001350	0.42832	1.15546	1.07113
XLOC_001351	1.66126	3.98138	2.14344
XLOC_001352	10.814	8.97938	6.83886
XLOC_001353	1.136	1.61118	2.84594
XLOC_001354	0	0	0
XLOC_001355	0.211847	0.68318	1.2047
XLOC_001356	0.303446	0.592859	0.486515
XLOC_001357	0.038072	0.0485563	0.317386
XLOC_001358	4.47343	12.6322	22.7429
XLOC_001359	0	0	0
XLOC_001360	22.7717	16.4247	7.64476
XLOC_001361	0	0.055185	0
XLOC_001362	0	0	0
XLOC_001363	0.37337	0.0148308	0.0020875
XLOC_001364	0.019474	0.0506432	0.010042
XLOC_001365	4.21349	8.77695	6.9752
XLOC_001366	0	0.933593	0.280488
XLOC_001367	0	0	0
XLOC_001368	0	0	0
XLOC_001369	0.005682	0.00214633	0
XLOC_001370	0	0	0
XLOC_001371	0	0	0
XLOC_001372	0	0	0
XLOC_001373	0.302659	1.19276	1.43262
XLOC_001374	24.93	22.1375	24.7413
XLOC_001375	0	31.104	42.1664
XLOC_001376	0	0.0030615	0
XLOC_001377	2.69442	1.74791	1.35223
XLOC_001378	0	0	0
XLOC_001379	0.057547	0.158412	0.228891
XLOC_001380	1.70493	3.04045	2.23758
XLOC_001381	24.6656	21.0035	31.847
XLOC_001382	0	0	0
XLOC_001383	0	0	0
XLOC_001384	0	0.35502	0.113413
XLOC_001385	2.4886	5.97871	3.23485
XLOC_001386	0.586366	1.97583	1.02313
XLOC_001387	0.012034	1.84207	0.206689
